id,meteocat_id,date-UTC,x,y,land_cover,weight,date-UTC-ff,x-ff,y-ff
1832591,15632437,2017-08-15T16:42:12.307045Z,410658.2108877535,4642134.830118523,221,1031.224201213332,2017-08-15T18:47:00.000000Z,410236.0,4641194.0
1832822,15634899,2017-08-15T17:13:14.519907Z,420025.0572685037,4635991.448998185,224,66.30498756706007,2017-08-15T19:11:00.000000Z,419981.0,4636041.0
1832489,15631402,2017-08-15T16:29:05.643626Z,392228.5085557547,4628141.68043982,221,234.3247391354218,2017-08-15T19:18:00.000000Z,392449.0,4628221.0
1832924,15636273,2017-08-15T17:35:58.751709Z,406730.0832418667,4630277.183103811,224,203.33055099282848,2017-08-15T19:26:00.000000Z,406825.0,4630457.0
1832705,15633491,2017-08-15T16:54:44.513177Z,422528.50138184277,4647675.621341116,221,1908.0323127505035,2017-08-16T14:26:00.000000Z,421693.0,4649391.0
1838636,15670216,2017-08-24T00:57:55.129561Z,271487.03670514375,4517930.656758423,221,1777.5390642445245,2017-08-24T12:00:00.000000Z,273262.0,4517835.0
1838462,15669863,2017-08-24T00:27:38.565810Z,273214.41375891375,4546868.505659097,225,465.1043025665098,2017-08-24T14:26:00.000000Z,272820.0,4547115.0
1840286,15687675,2017-08-26T17:49:24.581667Z,281757.705828039,4617163.320527453,111,641.1343525654697,2017-08-26T19:47:00.000000Z,281150.0,4616959.0
1849381,15728528,2017-08-31T10:30:40.470568Z,450238.9466727679,4598580.805904229,221,1322.4216893686405,2017-08-31T14:30:00.000000Z,448920.0,4598485.0
1869677,15782263,2017-09-06T20:08:11.970283Z,406533.1443647058,4643063.601141935,221,659.8130643420642,2017-09-07T12:59:00.000000Z,405882.0,4642957.0
1885301,15827429,2017-09-09T18:28:26.246947Z,356779.1448871994,4660374.170637897,232,4677.868523433603,2017-09-10T15:29:00.000000Z,359435.0,4664225.0
1958319,15970333,2017-11-04T16:19:02.394265Z,370120.07076538156,4586417.259016382,221,280.2791135574629,2017-11-05T14:23:00.000000Z,369919.0,4586222.0
1030048,16070102,2018-04-25T13:28:57.425380Z,369388.3280074785,4659946.016814574,221,657.0846620840174,2018-04-25T15:26:00.000000Z,369606.0,4660566.0
1063225,16263466,2018-05-22T14:48:27.007162Z,395359.8999954561,4606597.297250428,111,237.9052902463966,2018-05-22T16:36:00.000000Z,395175.0,4606747.0
1101859,16419475,2018-06-06T05:03:19.521587Z,382315.0475438173,4561315.920422286,221,110.54705418480437,2018-06-06T06:57:00.000000Z,382333.0,4561425.0
1101967,16419593,2018-06-06T05:29:28.739180Z,377690.62563442596,4563263.189931873,115,40.6599685195061,2018-06-06T07:29:00.000000Z,377731.0,4563268.0
1135273,16642297,2018-07-07T17:18:30.352226Z,489555.368575213,4621462.128789296,223,832.0270822978985,2018-07-07T19:57:00.000000Z,488729.0,4621559.0
1138457,16673340,2018-07-09T15:07:00.609243Z,293503.1152604086,4530176.282325629,224,2063.2062462528866,2018-07-10T17:04:00.000000Z,294480.0,4528359.0
1139597,16694984,2018-07-09T20:34:59.499058Z,369260.1282685916,4606633.622230234,111,4322.856645774563,2018-07-11T17:49:00.000000Z,371973.0,4603268.0
1140594,16704714,2018-07-11T16:48:46.290871Z,312570.7475145909,4543212.533476054,224,407.91175578714,2018-07-13T12:19:00.000000Z,312976.0,4543259.0
1152602,16766742,2018-07-16T07:07:24.980283Z,404983.57458273345,4629892.680916753,221,211.04230811863363,2018-07-16T08:45:00.000000Z,405035.0,4629688.0
1157933,16787982,2018-07-16T09:18:56.338519Z,479518.59575210366,4661107.635159922,221,1701.163520045248,2018-07-16T11:07:00.000000Z,480770.0,4662260.0
1161869,16800590,2018-07-16T10:34:25.922565Z,475866.9462814461,4655119.673628586,223,384.51790961036204,2018-07-20T19:29:00.000000Z,476242.0,4655035.0
1169883,16851758,2018-07-20T18:05:30.709434Z,352848.50425603654,4602228.283357331,224,199.50464240119058,2018-07-20T20:00:00.000000Z,352665.0,4602150.0
1170016,16853642,2018-07-20T18:16:27.408865Z,315463.6593518343,4604025.740976182,111,1478.6705068128158,2018-07-20T20:11:00.000000Z,316602.0,4603082.0
1170403,16860509,2018-07-20T19:02:44.527351Z,292544.33172692405,4549322.751134695,221,7135.35970114436,2018-07-20T21:49:00.000000Z,291327.0,4542292.0
1180970,16912558,2018-07-22T12:38:40.468444Z,386486.9608187242,4570454.328925691,224,397.5234832274849,2018-07-22T15:43:00.000000Z,386419.0,4570846.0
1181093,16912902,2018-07-22T12:43:27.108115Z,388703.95767219516,4573678.12439819,113,981.6752062240021,2018-07-22T15:53:00.000000Z,387727.0,4573582.0
1183820,16935914,2018-07-24T13:44:28.878057Z,493804.318607495,4653960.2952295635,111,3325.868062706128,2018-07-24T15:31:00.000000Z,493421.0,4657264.0
1184852,16951603,2018-07-24T16:45:03.330468Z,385604.18787227746,4608080.769501916,111,407.5449252291743,2018-07-24T19:26:00.000000Z,385198.0,4608114.0
1191166,16994062,2018-08-06T13:31:12.054521Z,476151.07876803033,4680116.099662831,222,1827.5575000310978,2018-08-06T16:04:00.000000Z,476734.0,4678384.0
1191166,16994062,2018-08-06T13:31:12.054521Z,476151.07876803033,4680116.099662831,222,1827.5577854815092,2018-08-07T14:10:00.000000Z,476734.0,4678384.0
1197980,17062608,2018-08-07T20:05:30.083141Z,345252.29422464897,4657996.957095405,223,1911.5090500841175,2018-08-07T23:56:00.000000Z,346382.0,4656455.0
1205310,17098206,2018-08-09T02:00:44.894545Z,397007.5085899638,4587525.121389435,221,9814.193059865238,2018-08-09T03:49:00.000000Z,387950.0,4591304.0
1205262,17098176,2018-08-09T01:49:27.231066Z,405057.28297897184,4586861.00111724,221,195.61935557723294,2018-08-09T03:57:00.000000Z,405129.0,4587043.0
1204713,17097466,2018-08-08T21:27:08.627299Z,366469.58687516116,4644114.866483282,111,669.7834952732687,2018-08-09T06:22:00.000000Z,366200.0,4644728.0
1220124,17148338,2018-08-09T14:08:38.287182Z,282582.88512110524,4498739.0481911525,224,2057.8092277793894,2018-08-09T16:15:00.000000Z,283919.0,4497174.0
1221671,17146387,2018-08-09T14:34:48.575279Z,372427.6852856889,4572433.151283124,224,205.7272485767859,2018-08-09T16:29:00.000000Z,372257.0,4572548.0
1205124,17097970,2018-08-09T01:24:45.693677Z,400429.767086333,4567538.28081224,224,2634.327247506283,2018-08-09T16:40:00.000000Z,399232.0,4565192.0
1223287,17152968,2018-08-09T15:00:35.714438Z,447815.38952127635,4596345.888706643,112,504.4908655386958,2018-08-09T16:52:00.000000Z,447311.0,4596356.0
1229511,17166604,2018-08-09T17:51:29.990160Z,375004.64520601544,4559621.532586549,228,1023.3039680164165,2018-08-09T18:29:00.000000Z,373987.0,4559729.0
1218518,17142885,2018-08-09T13:49:32.543122Z,288955.70517709944,4494966.494590935,225,3599.538240424059,2018-08-09T18:33:00.000000Z,289831.0,4491475.0
1215792,17134323,2018-08-09T13:12:47.889347Z,391828.99013605557,4594134.934103516,113,246.4789905625796,2018-08-10T11:40:00.000000Z,392065.0,4594206.0
1208853,17104894,2018-08-09T11:01:07.283666Z,358656.25009649084,4610236.349442043,111,241.2583341584602,2018-08-10T11:59:00.000000Z,358891.0,4610292.0
1213142,17124636,2018-08-09T12:32:41.248762Z,282127.6324382182,4513376.888245335,114,1393.7181060649161,2018-08-11T18:37:00.000000Z,282848.0,4514570.0
1258489,17325995,2018-08-12T18:32:30.889127Z,362529.56068853335,4656926.584421433,221,763.4663083082862,2018-08-13T16:29:00.000000Z,362658.0,4656174.0
1267457,17346391,2018-08-13T15:09:40.534638Z,378555.31231950363,4610361.172750624,221,5332.157459344284,2018-08-15T11:26:00.000000Z,378496.0,4615693.0
1296792,17442001,2018-08-16T15:42:42.952733Z,428719.8014549296,4599470.562996091,229,905.8896565985042,2018-08-16T17:46:00.000000Z,429345.0,4598815.0
1297274,17449440,2018-08-16T16:38:15.083417Z,398972.5650851108,4695577.761204814,111,767.2138470592374,2018-08-16T20:49:00.000000Z,398333.0,4695154.0
1252282,17277114,2018-08-12T14:13:09.760883Z,351304.6509457232,4630949.167105455,111,5286.074740533568,2018-08-17T02:19:00.000000Z,352616.0,4636070.0
1270859,17359782,2018-08-13T23:23:59.042731Z,375659.2773290576,4563333.539873044,113,1198.0067819826636,2018-08-17T13:12:00.000000Z,376764.0,4563797.0
1313207,17527224,2018-08-17T11:36:36.897922Z,411126.37292813195,4591538.073097709,225,481.62065185896574,2018-08-17T13:29:00.000000Z,410654.0,4591632.0
1318765,17537235,2018-08-17T13:12:57.033858Z,436610.1590583979,4591904.581067346,224,939.8675626397019,2018-08-17T14:22:00.000000Z,436561.0,4590966.0
1313141,17527052,2018-08-17T11:35:40.806463Z,411349.4818536563,4590230.30698356,221,244.87672774508817,2018-08-17T16:01:00.000000Z,411340.0,4590475.0
1310453,17517191,2018-08-17T10:44:16.647340Z,438215.5976746412,4632446.837601364,111,2824.01668446912,2018-08-17T16:20:00.000000Z,436221.0,4634446.0
1350083,17604956,2018-08-22T16:35:09.133858Z,336559.02370201994,4640146.285859869,111,640.3217460996708,2018-08-22T18:32:00.000000Z,336987.0,4639670.0
1350215,17606187,2018-08-22T16:49:21.174500Z,344645.683917064,4637940.679337349,223,579.2708121115033,2018-08-22T19:21:00.000000Z,344194.0,4637578.0
1351447,17612745,2018-08-23T12:46:17.979925Z,450719.6021760488,4616102.169792778,223,9373.832242436883,2018-08-23T19:21:00.000000Z,453024.0,4607016.0
1356119,17643273,2018-08-28T13:41:03.487857Z,294034.5054441972,4525936.175615834,224,252.67480741736838,2018-08-28T16:03:00.000000Z,294097.0,4526181.0
1356200,17643685,2018-08-28T14:31:07.687006Z,316885.0145537547,4560847.311410846,223,156.00864187106995,2018-08-28T16:43:00.000000Z,317041.0,4560850.0
1358257,17671004,2018-08-28T19:58:18.406901Z,341563.10206797824,4593017.155997135,221,356.0765051149701,2018-08-29T08:01:00.000000Z,341826.0,4592777.0
1358265,17671004,2018-08-28T19:58:19.059752Z,339321.30391982466,4593017.147955848,221,189.46621784061367,2018-08-29T09:45:00.000000Z,339299.0,4592829.0
1356400,17646403,2018-08-28T16:07:56.671495Z,357810.3422684442,4603131.211628944,222,275.08352446489863,2018-08-29T14:58:00.000000Z,358028.0,4602963.0
1360640,17702066,2018-08-29T17:43:51.923231Z,418779.72156096366,4652353.892373251,111,871.7798457871553,2018-08-29T20:07:00.000000Z,419639.0,4652501.0
1397520,17859256,2018-09-05T03:31:18.447911Z,268793.1237063396,4549043.491824486,224,846.9494137016302,2018-09-07T14:59:00.000000Z,268246.0,4549690.0
1444973,18026694,2018-09-09T13:42:39.652513Z,335374.57652720204,4587983.737901209,230,335.9787226222937,2018-09-09T17:14:00.000000Z,335079.0,4587824.0
1472153,18116559,2018-09-12T17:01:25.439519Z,410243.917043493,4590557.858173266,224,2071.845257329997,2018-09-12T17:49:00.000000Z,409288.0,4592396.0
1469055,18108859,2018-09-12T15:42:37.978725Z,401676.3666289777,4625470.881930785,224,483.3316446729377,2018-09-12T18:06:00.000000Z,401662.0,4625954.0
1470825,18112667,2018-09-12T16:21:56.340758Z,415724.40811757895,4599409.866177685,223,344.49059697465293,2018-09-12T18:11:00.000000Z,415605.0,4599733.0
1470549,18111917,2018-09-12T16:15:49.530445Z,392176.45778935944,4588793.159678959,115,117.19979901488966,2018-09-12T18:27:00.000000Z,392242.0,4588696.0
1471196,18113694,2018-09-12T16:31:03.651720Z,422500.4205791973,4599558.091356685,221,1265.549571026403,2018-09-12T18:28:00.000000Z,422802.0,4598329.0
1467505,18106565,2018-09-12T15:13:08.213451Z,391802.1576070578,4618976.606962274,221,301.6739206627172,2018-09-12T18:28:00.000000Z,391552.0,4618808.0
1471774,18115052,2018-09-12T16:46:17.399480Z,404027.72629857867,4588922.16934828,111,942.3480158343516,2018-09-12T18:39:00.000000Z,404879.0,4588518.0
1474850,18125916,2018-09-12T19:13:06.624905Z,368321.71583389526,4558077.466175076,115,130.19419268452606,2018-09-13T11:06:00.000000Z,368301.0,4558206.0
740904,18573372,2019-06-05T11:52:03.355111Z,283614.1062649398,4494454.715983033,228,4681.996032499557,2019-06-06T20:42:00.000000Z,288294.0,4494595.0
743710,18588205,2019-06-20T15:05:05.991055Z,407764.9227699193,4675609.58328143,221,3202.344527282632,2019-06-22T14:21:00.000000Z,409978.0,4673295.0
753945,18649688,2019-07-03T15:27:28.091048Z,400594.399029708,4650792.3808739595,111,543.1535407319341,2019-07-03T17:28:00.000000Z,400052.0,4650821.0
754068,18650906,2019-07-03T15:40:15.891109Z,393236.9879333016,4638502.294006847,111,228.23787920401494,2019-07-03T18:01:00.000000Z,393108.0,4638314.0
754420,18652910,2019-07-03T16:07:14.308521Z,381063.39002883824,4647766.894885678,221,281.6960077329515,2019-07-03T18:11:00.000000Z,380850.0,4647583.0
754235,18651915,2019-07-03T15:51:07.159659Z,370761.1119185504,4648489.8320886,111,504.89470514297835,2019-07-03T18:54:00.000000Z,370656.0,4647996.0
753527,18646146,2019-07-03T14:36:20.145694Z,418642.399270228,4660816.977285906,224,310.00544711504386,2019-07-04T15:59:00.000000Z,418703.0,4661121.0
753367,18643910,2019-07-03T14:05:48.775893Z,358908.56870135176,4723227.419613665,221,885.7019630259593,2019-07-05T12:37:00.000000Z,358812.0,4722347.0
756219,18659995,2019-07-06T17:27:34.351321Z,293121.8860501132,4534708.719189659,225,757.7095292021575,2019-07-06T19:35:00.000000Z,293789.0,4535068.0
756226,18660080,2019-07-06T17:33:17.345780Z,303340.0884076355,4534961.655815055,114,369.8306139520199,2019-07-06T19:59:00.000000Z,303560.0,4535259.0
756435,18661593,2019-07-06T18:44:09.479298Z,376578.8882815824,4598214.485075717,221,91.29211252780836,2019-07-06T20:46:00.000000Z,376591.0,4598124.0
756508,18662032,2019-07-06T19:00:30.321482Z,392646.7748063136,4612507.725841798,224,407.7198742485584,2019-07-06T21:05:00.000000Z,392312.0,4612275.0
756259,18660299,2019-07-06T17:45:24.084413Z,279459.9511861785,4532884.333352865,221,3679.218760496834,2019-07-06T21:24:00.000000Z,282425.0,4530706.0
756428,18661569,2019-07-06T18:43:20.062543Z,374043.25961205165,4606072.234118117,221,275.6181660372139,2019-07-07T12:53:00.000000Z,373856.0,4605870.0
756868,18664860,2019-07-07T12:38:05.603640Z,481912.5267435288,4687003.092321511,224,289.179420466221,2019-07-07T14:40:00.000000Z,481660.0,4687144.0
759147,18721137,2019-07-08T07:56:54.970859Z,390474.3541454751,4624674.276431018,111,351.64896430279106,2019-07-08T10:04:00.000000Z,390266.0,4624391.0
760174,18735475,2019-07-08T13:33:07.833593Z,358649.45894776034,4600989.26833425,221,68.08035993340285,2019-07-08T15:46:00.000000Z,358697.0,4601038.0
769237,18837971,2019-07-09T13:16:27.426049Z,406466.34742901876,4596730.747959464,224,146.55159185359545,2019-07-09T15:25:00.000000Z,406321.0,4596712.0
773606,18862827,2019-07-14T13:17:53.648216Z,445599.68647218193,4597614.643108308,221,1042.5373690126232,2019-07-14T14:40:00.000000Z,446407.0,4596955.0
773606,18862827,2019-07-14T13:17:53.648216Z,445599.68647218193,4597614.643108308,221,3946.673244686986,2019-07-14T14:55:00.000000Z,445039.0,4593708.0
772992,18858312,2019-07-14T08:59:36.462515Z,294620.14459191466,4554139.971875384,224,781.509732941611,2019-07-14T16:20:00.000000Z,295401.0,4554108.0
780043,18900296,2019-07-17T17:38:16.069511Z,428492.09886799904,4590562.971818045,221,638.5058708254767,2019-07-18T19:21:00.000000Z,427900.0,4590324.0
785857,18916252,2019-07-26T12:31:11.795197Z,306456.1396627894,4550055.758804245,228,211.69241446634982,2019-07-26T14:39:00.000000Z,306619.0,4550191.0
786113,18917842,2019-07-26T13:29:31.638629Z,287942.3800068683,4541731.866133672,224,918.9294651673853,2019-07-26T15:25:00.000000Z,287033.0,4541864.0
786176,18918683,2019-07-26T13:42:00.969669Z,282669.783774885,4549625.3852188615,224,520.4360218738277,2019-07-26T15:58:00.000000Z,283058.0,4549972.0
786126,18918032,2019-07-26T13:33:08.402830Z,276330.6332242362,4545379.947658262,221,139.0897204061057,2019-07-26T16:23:00.000000Z,276231.0,4545477.0
788469,18945079,2019-07-26T17:54:40.844285Z,484002.15555858513,4687852.544721684,224,2908.593221090878,2019-07-26T20:21:00.000000Z,483042.0,4685107.0
793347,18965306,2019-07-27T10:54:27.146738Z,507340.211705677,4690254.155677209,227,424.10528475386513,2019-07-27T13:06:00.000000Z,507026.0,4690539.0
789330,18948735,2019-07-27T04:47:51.616932Z,317472.91739968257,4719823.302066144,221,1061.3838150431666,2019-07-28T17:54:00.000000Z,317912.0,4718857.0
805354,19017463,2019-08-11T23:53:52.454610Z,352536.5109578756,4597955.250139082,222,225.90481691756617,2019-08-12T06:58:00.000000Z,352761.0,4597930.0
813619,19031560,2019-08-12T03:41:59.376674Z,513437.7523436701,4684578.054859789,224,1377.4630049383252,2019-08-12T07:01:00.000000Z,513521.0,4685953.0
809148,19023137,2019-08-12T01:42:02.961222Z,481875.10687226435,4687276.338059634,224,5844.852985324011,2019-08-12T10:45:00.000000Z,485009.0,4692210.0
813051,19030107,2019-08-12T03:09:48.620955Z,476601.1711368785,4642624.552675912,111,630.9988540990569,2019-08-13T12:18:00.000000Z,476279.0,4642082.0
809813,19023644,2019-08-12T01:52:55.401186Z,400028.6106486244,4569975.971884421,221,78.08124890344683,2019-08-13T14:11:00.000000Z,399961.0,4570015.0
832037,19089154,2019-08-27T13:33:31.207304Z,307184.762964779,4533891.885715355,224,1352.0852814604698,2019-08-27T18:26:00.000000Z,308536.0,4533844.0
842998,19117556,2019-08-30T14:54:54.573931Z,310880.42900101515,4648136.544413762,224,385.49699969536465,2019-08-30T16:55:00.000000Z,310503.0,4648215.0
849363,19171487,2019-09-01T18:59:00.668376Z,496933.717171963,4649485.436884347,111,1518.0809450276467,2019-09-02T09:05:00.000000Z,498071.0,4650491.0
868037,19237578,2019-09-09T23:25:35.214694Z,408420.6889909464,4627641.713970832,111,403.93336420090617,2019-09-10T01:46:00.000000Z,408434.0,4627238.0
886101,19286389,2019-09-10T03:55:56.969304Z,418746.800807499,4682043.342162855,224,2077.924163595564,2019-09-14T12:57:00.000000Z,419838.0,4680275.0
